Points_0,Points_1,Points_2,u.x_0,u.x_1,u.x_2,u.x_Magnitude
14.6028,0.289169,0,1.3059,0.00593352,1.57506e-05,1.30591
14.6028,-0.289182,0,1.30604,-0.00639922,-0.000240563,1.30606
14.6138,0.288766,0,1.30681,0.00542756,8.98501e-05,1.30682
14.6138,-0.288865,0,1.30722,-0.00613776,-0.000220688,1.30723
14.6248,0.288166,0,1.30835,0.00522137,0.000124758,1.30836
14.6248,-0.288281,0,1.30946,-0.00561566,-0.000190503,1.30947
14.6358,0.288455,0,1.31064,0.00537755,0.000187717,1.31065
14.6358,-0.288496,0,1.31085,-0.00444377,-0.000162071,1.31085
14.6467,0.287764,0,1.31165,0.00631003,0.000136792,1.31167
14.6467,-0.288168,0,1.31168,-0.00414645,-0.000141982,1.31169
14.6577,0.287475,0,1.31207,0.00677744,5.46171e-06,1.31209
14.6577,-0.286769,0,1.31336,-0.00573412,-5.44417e-05,1.31337
14.6687,0.28711,0,1.31167,0.00703478,-0.000113136,1.31168
14.6687,-0.287497,0,1.31444,-0.00718937,-0.000142753,1.31446
14.6797,0.286698,0,1.31375,0.00710439,-0.000147794,1.31377
14.6797,-0.286816,0,1.31411,-0.0076488,-0.00011662,1.31413
14.6907,0.286383,0,1.31596,0.0073768,-0.000109249,1.31598
14.6907,-0.286438,0,1.31603,-0.00687285,-3.66259e-05,1.31604
14.7017,0.286129,0,1.31778,0.00745994,-3.21968e-05,1.3178
14.7017,-0.286125,0,1.3181,-0.0067358,7.90137e-05,1.31811
14.7127,0.285964,0,1.31885,0.00606826,-3.30107e-05,1.31886
14.7127,-0.285808,0,1.3195,-0.00634571,-4.62775e-05,1.31952
14.7231,0.285185,0,1.32177,0.00499698,-6.59665e-05,1.32178
14.7236,-0.285185,0,1.32177,-0.0047025,-5.44579e-05,1.32178
14.7237,0.285104,0,1.32208,0.00493965,-6.72772e-05,1.32209
14.7347,0.285087,0,1.32255,0.00495849,-7.24442e-05,1.32256
14.7237,-0.285168,0,1.32184,-0.00468014,-5.42027e-05,1.32185
14.7347,-0.28513,0,1.32244,-0.00488064,-5.90444e-05,1.32245
14.7457,0.284688,0,1.32489,0.00583603,-0.000165064,1.3249
14.7457,-0.284544,0,1.32424,-0.00514307,-0.000125563,1.32425
14.7567,0.284421,0,1.32703,0.00593045,1.12412e-05,1.32704
14.7567,-0.283948,0,1.32709,-0.00573751,-0.000117394,1.3271
14.7677,0.284106,0,1.32898,0.00542361,0.000132846,1.32899
14.7677,-0.283626,0,1.32904,-0.00529831,-7.95138e-05,1.32905
14.7787,0.283549,0,1.33097,0.00469417,0.000184793,1.33098
14.7787,-0.283687,0,1.3296,-0.00452389,-5.84701e-05,1.32961
14.7897,0.28396,0,1.32985,0.0052207,0.000138527,1.32986
14.7897,-0.282843,0,1.33179,-0.0057535,-5.78865e-05,1.3318
14.8007,0.282888,0,1.33475,0.00502454,6.39927e-05,1.33476
14.8007,-0.282736,0,1.3334,-0.0058573,-5.78365e-05,1.33342
14.8117,0.283101,0,1.33398,0.00564494,-3.4993e-05,1.334
14.8117,-0.282396,0,1.3352,-0.00598851,-4.38243e-05,1.33521
14.8227,0.282312,0,1.33668,0.00602632,-7.72329e-05,1.3367
14.8227,-0.282165,0,1.33676,-0.00612516,-1.64301e-05,1.33677
14.8337,0.281925,0,1.33841,0.00630851,-9.01305e-05,1.33843
14.8337,-0.281895,0,1.33816,-0.00625979,-4.68952e-05,1.33818
14.8446,0.281519,0,1.34011,0.00655929,-4.05393e-05,1.34013
14.8446,-0.281513,0,1.33976,-0.00639261,-0.000122562,1.33978
14.8556,0.281044,0,1.34189,0.00679324,6.60272e-05,1.34191
14.8556,-0.281053,0,1.34156,-0.00656557,-0.000221458,1.34158
14.8666,0.280699,0,1.34343,0.00699651,0.000200802,1.34345
14.8666,-0.280711,0,1.34324,-0.00690099,-0.000282965,1.34326
14.8776,0.280381,0,1.34452,0.00705609,0.000214303,1.34454
14.8776,-0.280385,0,1.34449,-0.00728032,-0.000269123,1.34451
14.8886,0.280012,0,1.34645,0.00599793,0.000253351,1.34646
14.8886,-0.279999,0,1.34653,-0.006752,-0.000281489,1.34655
14.8996,0.279679,0,1.34788,0.00599272,0.000180803,1.34789
14.8996,-0.279652,0,1.34809,-0.0069328,-0.000175486,1.3481
14.9106,0.279409,0,1.34919,0.00621466,0.000125668,1.3492
14.9106,-0.27938,0,1.34949,-0.00677923,-7.24666e-05,1.3495
14.9216,0.279034,0,1.35237,0.00588512,9.9459e-05,1.35239
14.9216,-0.279007,0,1.35273,-0.00630707,-2.18896e-05,1.35274
14.9326,0.278708,0,1.35478,0.00584311,9.58074e-05,1.3548
14.9326,-0.278686,0,1.35518,-0.00625859,-8.66398e-05,1.35519
14.9436,0.279761,0,1.3525,0.00474153,5.96535e-05,1.35251
14.9436,-0.27836,0,1.35733,-0.00553348,-0.000102818,1.35734
14.9546,0.277982,0,1.35831,0.00308926,2.75227e-05,1.35832
14.9546,-0.278116,0,1.35865,-0.00411111,-7.9266e-05,1.35865
14.9616,0.277778,0,1.36005,0.00402814,0.000133953,1.36006
14.9623,-0.277778,0,1.36058,-0.00477209,7.04222e-05,1.36059
14.9656,0.277562,0,1.36148,0.00461954,0.000221844,1.36149
14.9766,0.277093,0,1.3635,0.00480258,0.000179329,1.36351
14.9656,-0.277496,0,1.362,-0.0050961,0.000136956,1.36201
14.9766,-0.277225,0,1.3636,-0.00556493,0.000175035,1.36361
14.9876,0.276744,0,1.36571,0.00563131,7.98478e-05,1.36572
14.9876,-0.276876,0,1.36576,-0.00610395,0.000198955,1.36577
14.9986,0.276526,0,1.36716,0.00591064,-2.8113e-05,1.36717
14.9986,-0.276478,0,1.36772,-0.0063701,0.000165473,1.36773
15.0096,0.275314,0,1.3711,0.0063666,-0.000160988,1.37112
15.0096,-0.27611,0,1.36945,-0.00621967,4.24147e-05,1.36946
15.0145,0.276174,0,1.36959,0.00607392,-0.00014631,1.3696
15.0206,-0.275816,0,1.37116,-0.00596296,-7.32223e-05,1.37117
15.0147,0.276301,0,1.36933,0.00603933,-0.000144148,1.36934
15.0192,0.277778,0,1.36645,0.00560332,-0.000129113,1.36646
15.0316,0.274253,0,1.37531,0.00614102,-0.000109351,1.37532
15.0316,-0.275408,0,1.37304,-0.00490865,-9.85982e-05,1.37305
15.0206,0.278288,0,1.36549,0.00547086,-0.000119429,1.3655
15.0217,0.277778,0,1.36663,0.00553553,-0.000120282,1.36664
15.0263,0.275709,0,1.3716,0.00591163,-0.000113222,1.37161
15.0261,0.275896,0,1.37116,0.00587132,-0.000113775,1.37117
15.0425,0.274829,0,1.37456,0.00580657,-9.35066e-05,1.37457
15.0425,-0.27509,0,1.37447,-0.00478931,-4.86986e-05,1.37448
15.0535,0.274672,0,1.37553,0.00556723,-8.3353e-05,1.37554
15.0535,-0.274482,0,1.3765,-0.00562815,3.62622e-05,1.37651
15.0645,0.274337,0,1.37684,0.00564466,-2.55139e-05,1.37685
15.0645,-0.274949,0,1.37849,-0.00634188,9.68033e-05,1.3785
15.0755,0.273843,0,1.37842,0.00602931,6.61282e-05,1.37843
15.0755,-0.273052,0,1.37991,-0.00575989,0.00019635,1.37992
15.0865,0.273032,0,1.38069,0.00661455,0.000139377,1.38071
15.0865,-0.273194,0,1.37984,-0.00535168,0.000253262,1.37985
15.0975,0.273276,0,1.38294,0.00684038,8.65147e-05,1.38295
15.0975,-0.273032,0,1.38081,-0.00589048,0.000250075,1.38082
15.1085,0.27266,0,1.38451,0.00719592,2.80585e-05,1.38453
15.1085,-0.273099,0,1.38183,-0.00654708,0.000233187,1.38184
15.1195,0.272309,0,1.38527,0.00694,-8.30605e-05,1.38529
15.1195,-0.272196,0,1.38324,-0.00781881,0.000179506,1.38326
15.1305,0.271888,0,1.38583,0.00647457,-0.000220513,1.38585
15.1305,-0.271914,0,1.38534,-0.00741411,0.000134687,1.38536
15.1415,0.271601,0,1.3878,0.0065818,-0.000188271,1.38781
15.1415,-0.271545,0,1.38782,-0.00734176,7.7231e-05,1.38784
15.1525,0.271235,0,1.3894,0.00626799,-0.000111178,1.38941
15.1525,-0.271166,0,1.38944,-0.00660727,0.000112438,1.38946
15.1633,-0.27037,0,1.39227,-0.00554037,-3.54279e-05,1.39229
15.1635,0.270757,0,1.39105,0.00448718,0.000134409,1.39106
15.169,0.270609,0,1.39167,0.00465803,0.00017323,1.39168
15.1635,-0.270337,0,1.39239,-0.00552035,-3.97114e-05,1.3924
15.1745,-0.269873,0,1.39305,-0.00546008,6.56614e-06,1.39306
15.1708,0.270554,1.0842e-19,1.39182,0.00473004,0.00019846,1.39182
15.1745,0.27045,0,1.39221,0.00485382,0.000230969,1.39221
15.1855,0.269679,0,1.39457,0.00551861,0.000192574,1.39458
15.1855,-0.269573,0,1.39567,-0.0056359,-5.15398e-06,1.39568
15.1761,0.27037,0,1.39239,0.00498153,0.000219414,1.3924
15.1792,0.270138,0,1.39312,0.00516258,0.000210323,1.39313
15.1805,0.270028,1.0842e-19,1.39355,0.00527012,0.000201328,1.39356
15.1965,0.269249,0,1.39721,0.00557482,0.00025176,1.39722
15.1965,-0.269471,0,1.39735,-0.0066956,-1.80014e-05,1.39737
15.2075,0.268737,0,1.39958,0.00644672,0.00032334,1.3996
15.2075,-0.268781,0,1.40326,-0.00691284,-0.000158307,1.40327
15.2185,0.268318,0,1.40197,0.00685207,0.00030918,1.40199
15.2185,-0.26845,0,1.40542,-0.00658314,-0.000187524,1.40543
15.2295,0.268148,0,1.40356,0.00684519,9.40344e-05,1.40358
15.2295,-0.268813,0,1.40397,-0.00659316,1.13561e-06,1.40399
15.2404,0.267867,0,1.40676,0.00671835,-6.10826e-05,1.40678
15.2404,-0.267399,0,1.40838,-0.00611272,0.000114242,1.40839
15.2514,0.267727,0,1.40825,0.00670226,-0.000153412,1.40826
15.2514,-0.267681,0,1.40641,-0.0062479,0.000346679,1.40642
15.2624,0.266937,0,1.41057,0.00631886,-9.05516e-05,1.41058
15.2624,-0.266785,0,1.40938,-0.00614632,0.000338743,1.4094
15.2734,0.26669,0,1.41038,0.0068656,-6.43035e-05,1.41039
15.2734,-0.26619,0,1.41113,-0.00709127,0.000127745,1.41114
15.2844,0.267121,0,1.41027,0.00730604,-2.18119e-06,1.41029
15.2844,-0.267112,0,1.4102,-0.00736852,7.21237e-05,1.41022
15.2954,0.266107,0,1.41822,0.00761989,1.14849e-05,1.41824
15.2954,-0.266103,0,1.41803,-0.00756832,3.79369e-05,1.41805
15.3064,0.267084,0,1.41949,0.00745678,2.45668e-06,1.41951
15.3064,-0.267082,0,1.41929,-0.00736613,9.43571e-05,1.41931
15.3174,0.264484,0,1.41958,0.00709402,-2.85325e-05,1.4196
15.3174,-0.264473,0,1.41946,-0.0071652,9.99775e-05,1.41948
15.3284,0.264053,0,1.42192,0.00629839,-8.53378e-05,1.42194
15.3284,-0.264038,0,1.42187,-0.00700402,0.000164394,1.42188
15.3394,0.263279,0,1.42632,0.00565575,-5.50598e-06,1.42633
15.3394,-0.263418,0,1.42519,-0.00630033,0.000138986,1.4252
15.3504,0.263056,0,1.42756,0.00564088,-3.07505e-06,1.42757
15.3504,-0.263059,0,1.42718,-0.00588245,0.000155902,1.42719
15.3526,0.262963,0,1.42808,0.00568409,-3.31733e-06,1.4281
15.3525,-0.262963,0,1.42772,-0.00595063,0.000156139,1.42773
15.3614,0.26262,0,1.43003,0.00585827,-9.46172e-06,1.43005
15.3724,0.262133,0,1.43257,0.00616728,-4.7791e-05,1.43258
15.3614,-0.262583,0,1.42991,-0.00604285,0.000135791,1.42993
15.3724,-0.262093,0,1.43263,-0.0060016,5.06705e-05,1.43265
15.3834,0.261618,0,1.43494,0.00644386,-0.000102754,1.43496
15.3834,-0.261596,0,1.43522,-0.00559622,-8.5888e-05,1.43523
15.3944,0.261088,0,1.43708,0.00645638,-0.000133946,1.4371
15.3944,-0.261133,0,1.43725,-0.00533011,-0.000165468,1.43726
15.4054,0.260504,0,1.4391,0.00658636,-0.000115716,1.43911
15.4054,-0.259815,0,1.44065,-0.00615029,-0.000264466,1.44066
15.4108,-0.260869,0,1.44043,-0.00635195,-0.000237451,1.44044
15.4164,0.25997,0,1.44108,0.00690921,-9.70798e-05,1.4411
15.4117,-0.260834,0,1.44058,-0.00639344,-0.000242471,1.44059
15.4164,-0.261795,0,1.44034,-0.00656322,-0.000207609,1.44035
15.4209,-0.26053,0,1.44209,-0.00682139,-0.000222198,1.4421
15.4274,0.259503,0,1.44296,0.00725267,-8.94206e-05,1.44297
15.4218,-0.260516,0,1.44222,-0.00687045,-0.000223767,1.44224
15.4274,-0.258983,0,1.44431,-0.00718517,-0.000231158,1.44433
15.4383,0.259138,0,1.44455,0.00720595,-0.000108882,1.44457
15.4383,-0.259122,0,1.44487,-0.007412,-0.000145127,1.44489
15.4493,0.25867,0,1.44641,0.00701242,-0.000117221,1.44643
15.4493,-0.258671,0,1.44658,-0.00758302,-4.21335e-05,1.4466
15.4603,0.258313,0,1.44775,0.00693942,-0.000113816,1.44777
15.4603,-0.258299,0,1.4479,-0.00771697,2.28429e-05,1.44792
15.4713,0.257487,0,1.45084,0.00590618,-4.90753e-05,1.45085
15.4713,-0.25749,0,1.45117,-0.00678927,-2.02459e-05,1.45119
15.4823,0.257113,0,1.45259,0.00639994,-3.25106e-06,1.4526
15.4823,-0.257121,0,1.45311,-0.00759489,-5.67662e-05,1.45313
15.4933,0.256196,0,1.45576,0.00739466,2.05672e-05,1.45578
15.4933,-0.256699,0,1.45514,-0.00729775,-6.14198e-05,1.45516
15.5043,0.257442,0,1.45625,0.0058887,3.65634e-05,1.45626
15.5041,-0.255556,0,1.4573,-0.00620125,8.39322e-05,1.45732
15.5098,0.255556,0,1.45869,0.00602576,4.56373e-05,1.4587
15.5043,-0.255507,0,1.45742,-0.00617766,8.95697e-05,1.45743
15.5153,-0.255244,0,1.45973,-0.00515526,-1.21986e-05,1.45974
15.5153,0.254642,0,1.45986,0.005905,6.63417e-06,1.45987
15.5263,0.25473,0,1.46173,0.00584176,6.39881e-05,1.46174
15.5263,-0.254605,0,1.46225,-0.00559245,-0.000111554,1.46226
15.5373,0.253966,0,1.46454,0.00695705,2.95566e-05,1.46456
15.5373,-0.254057,0,1.46489,-0.0060179,-0.000123423,1.4649
15.5483,0.253514,0,1.46744,0.00616546,-0.000111857,1.46745
15.5483,-0.25351,0,1.46736,-0.00660431,-5.8468e-05,1.46737
15.5593,0.252971,0,1.47079,0.00587447,-0.000334582,1.4708
15.5593,-0.252949,0,1.46981,-0.00713607,-1.61389e-05,1.46983
15.5703,0.251983,0,1.47521,0.00710964,-0.000392945,1.47523
15.5703,-0.252468,0,1.472,-0.0072214,-1.12396e-05,1.47201
15.5813,0.251942,0,1.47487,0.00742756,-0.000292926,1.47488
15.5813,-0.251773,0,1.47423,-0.00761165,4.37549e-05,1.47425
15.5923,0.250926,0,1.47741,0.00832556,-0.00011529,1.47743
15.5923,-0.251285,0,1.47606,-0.00771435,0.000104203,1.47608
15.6033,0.251297,0,1.47792,0.00811535,-4.51681e-05,1.47794
15.6033,-0.250927,0,1.47833,-0.00720722,0.000177118,1.47835
15.6143,0.253078,0,1.47546,0.00777299,4.31109e-05,1.47548
15.6143,-0.251307,0,1.47824,-0.00723746,0.000162356,1.47826
15.6253,0.251661,0,1.48549,0.0081704,8.81649e-05,1.48551
15.6253,-0.250197,0,1.4851,-0.00733273,4.79602e-05,1.48511
15.6362,0.248494,0,1.4883,0.00703262,-6.34191e-06,1.48832
15.6362,-0.248675,0,1.48724,-0.00622206,-0.000116285,1.48726
15.6412,0.248148,0,1.48978,0.00686212,-2.4037e-05,1.48979
15.6439,-0.248148,0,1.49039,-0.00633008,-0.000307349,1.49041
15.6472,0.247651,0,1.49165,0.00667484,-3.96344e-05,1.49166
15.652,0.247694,0,1.49263,0.00679188,-4.25461e-05,1.49265
15.6522,0.247729,0,1.49262,0.00679988,-4.23937e-05,1.49264
15.6567,0.248148,0,1.49315,0.00696159,-4.77111e-05,1.49317
15.6472,-0.247729,0,1.49234,-0.00642699,-0.000384567,1.49235
15.6582,-0.247454,0,1.49351,-0.00638843,-0.000274104,1.49352
15.6692,0.246597,0,1.497,0.00710335,6.00958e-05,1.49701
15.6582,0.248461,0,1.49303,0.0070288,-4.62867e-05,1.49305
15.6595,0.248148,0,1.49369,0.00704304,-3.06282e-05,1.49371
15.6641,0.247255,0,1.49544,0.00706214,1.98091e-05,1.49546
15.6639,0.247326,0,1.49533,0.00706259,1.64675e-05,1.49535
15.6692,-0.246757,0,1.49674,-0.00574121,-0.000160853,1.49675
15.6802,0.245923,0,1.50121,0.00756312,9.4884e-05,1.50123
15.6802,-0.245746,0,1.50036,-0.00584956,-0.000314774,1.50037
15.6912,0.24484,0,1.50382,0.00665073,3.73343e-05,1.50384
15.6912,-0.24507,0,1.50427,-0.00719422,-0.000188443,1.50429
15.7022,0.244405,0,1.50557,0.00748442,-6.8651e-05,1.50559
15.7022,-0.244259,0,1.5066,-0.00803485,-0.000190077,1.50662
15.7132,0.243648,0,1.50886,0.00781379,-6.7007e-05,1.50888
15.7132,-0.243827,0,1.50937,-0.00813621,-0.000154831,1.50939
15.7242,0.24282,0,1.51232,0.00767338,4.99607e-05,1.51234
15.7242,-0.242779,0,1.51255,-0.00726943,-0.000292947,1.51257
15.7352,0.242099,0,1.51541,0.00717954,0.00016818,1.51543
15.7352,-0.242053,0,1.51533,-0.00631604,-0.000351438,1.51535
15.7462,0.241572,0,1.51744,0.00580139,0.000229107,1.51745
15.7462,-0.241519,0,1.51721,-0.00463495,-0.000310053,1.51722
15.7569,0.240741,0,1.52191,0.00595749,1.50555e-05,1.52193
15.7559,-0.240741,0,1.52111,-0.00595626,-0.000187551,1.52112
15.7572,0.24069,0,1.5221,0.00597512,9.04311e-06,1.52212
15.7682,0.239577,0,1.52533,0.00626338,-7.87674e-05,1.52535
15.7572,-0.240541,0,1.52182,-0.00615181,-0.000169454,1.52183
15.7682,-0.239306,0,1.52511,-0.00666407,-0.000124911,1.52513
15.7792,0.238759,0,1.52896,0.0067083,-0.000160467,1.52897
15.7792,-0.238892,0,1.52796,-0.00715888,-0.000108112,1.52798
15.7902,0.237822,0,1.5325,0.00700302,-0.000183479,1.53252
15.7902,-0.23968,0,1.52853,-0.00723393,-0.000138552,1.52854
15.8012,0.23688,0,1.53528,0.00676573,-0.00020336,1.53529
15.8012,-0.237006,0,1.53736,-0.00722188,-8.40789e-05,1.53737
15.8122,0.234754,0,1.54071,0.00663585,-1.17155e-05,1.54073
15.8122,-0.236739,0,1.53662,-0.00695538,-0.000155457,1.53664
15.8232,0.236301,0,1.54091,0.00593591,-9.90535e-05,1.54093
15.8232,-0.234781,0,1.5428,-0.00662655,-0.000150375,1.54282
15.8341,0.234816,0,1.54639,0.0054251,-0.000216539,1.5464
15.84,0.234055,0,1.55019,0.00543331,-0.000208379,1.5502
15.8341,-0.233937,0,1.54643,-0.00607959,8.27636e-05,1.54644
15.8427,-0.233333,0,1.54995,-0.00597314,0.000259539,1.54996
15.8409,0.233889,0,1.55099,0.005445,-0.000219325,1.55099
15.8448,0.233333,-4.33681e-19,1.55368,0.00545787,-0.000220423,1.55369
15.8451,-0.233115,0,1.55093,-0.00592095,0.000299894,1.55094
15.8496,-0.233029,0,1.55278,-0.00582026,0.000231057,1.5528
15.8496,-0.23303,0,1.55279,-0.00582,0.000231002,1.5528
15.8557,-0.233333,0,1.55523,-0.00552918,0.000131959,1.55524
15.8528,0.233333,0,1.55784,0.00537033,-0.000208783,1.55785
15.8451,0.233245,0,1.55388,0.00546188,-0.000221731,1.55388
15.8561,0.233527,0,1.5592,0.00528582,-0.000178158,1.55921
15.8561,-0.233377,0,1.55533,-0.00548972,0.00012247,1.55534
15.8563,-0.233333,0,1.55544,-0.00549037,0.000120614,1.55545
15.8671,0.233363,0,1.56797,0.00501673,-0.000198215,1.56798
15.8672,0.233333,0,1.56814,0.0050127,-0.000193301,1.56815
15.8612,-0.23167,0,1.55781,-0.00543413,3.46907e-05,1.55782
15.8612,-0.231638,0,1.55785,-0.0054343,3.31714e-05,1.55786
15.8671,-0.229687,0,1.56105,-0.00543234,-5.35582e-05,1.56106
15.8718,0.231986,0,1.57157,0.00462238,-0.000205541,1.57157
15.8781,-0.230513,0,1.56168,-0.00514327,-0.000107399,1.56168
15.8781,0.230166,0,1.5764,0.00407544,-0.000238786,1.5764
15.8719,0.231935,0,1.57168,0.00461079,-0.000201047,1.57169
15.8891,0.228478,0,1.58433,0.00308513,-0.000277538,1.58433
15.8891,-0.228312,0,1.57057,-0.00406449,-7.35769e-05,1.57058
15.9001,0.227393,0,1.59221,0.00232441,-0.000443232,1.59221
15.9001,-0.227233,0,1.57577,-0.00336269,-6.69009e-05,1.57578
15.9111,0.226081,0,1.59783,0.00207044,-0.000787639,1.59783
15.9111,-0.226061,0,1.57989,-0.00271656,-8.43052e-05,1.57989
15.9121,0.225926,0,1.59805,0.00206013,-0.000813063,1.59805
15.9121,-0.225926,0,1.58031,-0.00267404,-9.25256e-05,1.58031
15.9221,0.224762,0,1.59953,0.00243242,-0.000929035,1.59953
15.9331,0.223799,0,1.60102,0.00264418,-0.000555787,1.60103
15.9221,-0.224474,0,1.58441,-0.00232612,-0.00015192,1.58442
15.9331,-0.223899,0,1.58834,-0.00262026,6.41612e-05,1.58835
15.9441,0.222757,0,1.6031,0.00215948,-1.97081e-05,1.6031
15.9441,-0.22191,0,1.59614,-0.00252455,0.000203242,1.59614
15.9551,0.222537,0,1.60233,0.0012897,0.000218647,1.60233
15.9551,-0.21997,0,1.60129,-0.00189731,6.6949e-05,1.6013
15.9614,-0.219143,0,1.60434,-0.00140592,9.28885e-06,1.60434
15.9649,0.218519,0,1.607,0.000807532,0.000126501,1.607
15.9616,-0.219126,0,1.60442,-0.00139448,8.81215e-06,1.60442
15.9661,-0.218532,0,1.60659,-0.0010468,-3.22131e-05,1.60659
15.9662,-0.218519,0,1.60664,-0.00103952,-3.11103e-05,1.60664
15.9706,-0.217854,0,1.60928,-0.000676536,-6.91789e-05,1.60928
15.9661,0.217795,0,1.60737,0.000917083,0.000106862,1.60737
15.9674,0.218519,0,1.60801,0.000631212,5.8663e-05,1.60801
15.9771,-0.216897,0,1.6131,-0.000153264,-0.000131037,1.6131
15.9708,-0.217829,0,1.60937,-0.000663337,-6.74704e-05,1.60937
15.9771,0.220944,0,1.61039,-0.000728677,6.27932e-06,1.61039
15.9879,0.218519,0,1.62393,-0.00109966,-0.000227682,1.62393
15.9881,-0.215418,0,1.62062,0.000536319,-0.000318283,1.62062
15.9881,0.218446,0,1.62404,-0.00109795,-0.000229275,1.62404
15.9991,0.214288,0,1.63333,-0.00280525,-0.000199077,1.63334
15.9991,-0.213819,0,1.63052,0.00142708,-0.000345064,1.63052
16.0101,0.211683,0,1.64134,-0.00404358,-6.72091e-05,1.64135
16.0101,-0.212072,0,1.64007,0.00286148,-0.000329543,1.64007
16.0131,0.211111,0,1.64327,-0.00429639,-2.36615e-05,1.64328
16.015,-0.211111,0,1.64368,0.00373236,-0.000271335,1.64368
16.0211,0.209857,0,1.64782,-0.00481578,-8.19899e-05,1.64783
16.032,0.207787,0,1.65387,-0.00663246,-8.99313e-05,1.65388
16.0211,-0.209861,0,1.64713,0.00467394,-0.000209267,1.64713
16.032,-0.208042,0,1.6531,0.00628289,1.29425e-05,1.65311
16.043,0.205692,0,1.66094,-0.00929526,5.32629e-05,1.66097
16.043,-0.205359,0,1.6614,0.00883148,3.14914e-05,1.66142
16.0527,-0.203704,0,1.6697,0.0101971,-1.13211e-05,1.66973
16.0517,0.203704,0,1.66821,-0.0109796,4.90109e-05,1.66824
16.054,-0.203463,0,1.67065,0.0103492,-1.23966e-05,1.67068
16.065,-0.200757,0,1.67766,0.0132656,4.79064e-05,1.67771
16.054,0.203125,0,1.66973,-0.0113346,6.2197e-05,1.66977
16.065,0.200471,0,1.67659,-0.0150608,-7.69232e-05,1.67665
16.076,-0.198307,0,1.68483,0.0171882,0.000127689,1.68491
16.076,0.19843,0,1.68389,-0.0178069,-0.000295114,1.68398
16.0813,0.197331,0,1.68819,-0.0193184,-0.00043363,1.6883
16.0814,-0.197274,0,1.68925,0.0192977,6.24471e-05,1.68936
16.0822,0.197103,0,1.68886,-0.0195266,-0.000451688,1.68897
16.0858,0.196296,0,1.6918,-0.020533,-0.000543397,1.69192
16.082,-0.197101,0,1.68976,0.0194812,5.68704e-05,1.68987
16.0858,-0.196296,4.33681e-19,1.69298,0.0209293,1.28545e-05,1.69311
16.087,0.195865,0,1.69243,-0.0207408,-0.000539113,1.69256
16.091,0.194485,0,1.69471,-0.0213799,-0.000511354,1.69485
16.0922,0.194169,0,1.6955,-0.0217539,-0.000518719,1.69564
16.098,0.192116,0,1.69877,-0.0225876,-0.000457778,1.69892
16.087,-0.195949,0,1.69367,0.0211775,-9.3309e-07,1.6938
16.0912,-0.194554,0,1.69585,0.0218823,-4.77939e-05,1.69599
16.0922,-0.194306,0,1.69643,0.0221157,-4.8267e-05,1.69658
16.098,-0.192328,0,1.69949,0.0230809,-0.000115516,1.69965
16.109,0.189135,0,1.70696,-0.0266684,-0.000496858,1.70717
16.109,-0.189227,0,1.70773,0.0264373,-1.8752e-05,1.70793
16.1095,0.188889,0,1.70731,-0.0268474,-0.000485414,1.70752
16.1096,-0.188889,0,1.70821,0.0266785,-2.02628e-05,1.70842
16.12,0.185931,0,1.71238,-0.0313926,-0.000295348,1.71267
16.131,0.18408,0,1.72317,-0.0382453,-7.51178e-05,1.7236
16.12,-0.18581,0,1.71293,0.0312554,8.44594e-06,1.71322
16.131,-0.184158,0,1.72348,0.0378766,4.75733e-06,1.7239
16.1356,0.181481,0,1.72659,-0.0399568,1.82273e-05,1.72705
16.1358,-0.181481,0,1.72711,0.0394221,-3.80793e-05,1.72756
16.142,0.17749,0,1.72832,-0.0427255,2.67139e-05,1.72885
16.1525,0.174074,0,1.73711,-0.0543727,2.56121e-05,1.73796
16.142,-0.17753,0,1.72849,0.0420835,-4.36665e-05,1.729
16.153,-0.174094,0,1.73726,0.0552361,4.88886e-05,1.73813
16.153,0.173899,0,1.73724,-0.0546976,2.21887e-05,1.7381
16.164,0.168481,0,1.74148,-0.0593053,-8.19191e-05,1.74249
16.153,-0.174074,0,1.73727,0.0552503,4.93371e-05,1.73815
16.1675,0.166667,0,1.74454,-0.063603,-0.000144253,1.7457
16.164,-0.168507,0,1.74092,0.0592373,-9.93561e-05,1.74193
16.1675,-0.166667,0,1.74407,0.0636552,-0.00013042,1.74523
16.175,0.162018,0,1.74782,-0.0697738,-9.00052e-05,1.74921
16.1793,0.159259,0,1.74831,-0.0740747,-0.000106203,1.74988
16.1802,-0.159259,0,1.74903,0.0749184,1.77676e-05,1.75063
16.175,-0.162091,0,1.74731,0.0699817,4.56978e-05,1.74871
16.186,0.156452,0,1.74797,-0.0800442,2.56639e-05,1.7498
16.193,0.151852,0,1.74989,-0.0877628,-3.76677e-05,1.75209
16.1929,-0.151852,0,1.75015,0.0868232,6.22122e-05,1.7523
16.186,-0.156782,0,1.74945,0.0797979,1.45929e-06,1.75127
16.197,0.148638,0,1.75058,-0.093075,-6.28823e-05,1.75306
16.2026,0.144444,0,1.74857,-0.099275,-0.00010117,1.75138
16.2027,-0.144444,0,1.74884,0.0982804,-2.26395e-06,1.7516
16.197,-0.148692,0,1.75086,0.0921424,-3.66738e-05,1.75328
16.208,0.141532,0,1.74629,-0.105226,-0.000182215,1.74946
16.2141,0.137037,0,1.74512,-0.110258,-0.00013163,1.7486
16.2141,-0.137037,0,1.74502,0.110234,2.31417e-05,1.7485
16.208,-0.141563,0,1.74655,0.104082,6.97616e-06,1.74964
